TARGET_CLASS,search_budget,Total_Time,Length,Size,LineCoverage,BranchCoverage,OutputCoverage,WeakMutationScore,Implicit_MethodExceptions,MutationScore
no.tellu.findit.util.TrackingUtilities,120,129592,70,36,0.9912280701754386,0.9803921568627451,0.75,0.9759036144578314,5,0.7156626506024096
