TARGET_CLASS,search_budget,Total_Time,Length,Size,LineCoverage,BranchCoverage,OutputCoverage,WeakMutationScore,Implicit_MethodExceptions,MutationScore
no.tellu.findit.domain.ServiceProviderImpl,120,134604,409,134,1.0,1.0,0.8802816901408451,1.0,4,0.9090909090909091
