TARGET_CLASS,search_budget,Total_Time,Length,Size,LineCoverage,BranchCoverage,OutputCoverage,WeakMutationScore,Implicit_MethodExceptions,MutationScore
no.tellu.findit.domain.ServiceProviderImpl,120,138683,435,138,1.0,1.0,0.9084507042253521,1.0,4,0.9545454545454546
