GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.func,StandardHigherOrderBagFunctions.BooleanHigherOrderTwoBagAnyFunction,17,101,0,10,2,27,0,8,0,3
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.func,NumericArithmeticOperators,0,13,0,0,0,3,0,1,0,1
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.func,NumericArithmeticFunction,54,119,6,10,7,27,6,6,0,4
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.func,LogicalNotFunction.new BaseFirstOrderFunctionCall.EagerSinglePrimitiveTypeEval() {...},0,14,0,0,0,2,0,2,0,2
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.func,StandardHigherOrderBagFunctions.AnyOfAny,0,46,0,2,0,7,0,4,0,3
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.func,TemporalArithmeticOperators.TimeAddDurationOperator,0,7,0,0,0,2,0,2,0,2
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.func,NumericArithmeticOperators.MultiplyOperator,0,13,0,0,0,4,0,3,0,3
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.func,StandardHigherOrderBagFunctions.BooleanHigherOrderTwoBagFunction,0,78,0,6,0,13,0,6,0,3
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.func,StringN11nFunction,0,31,0,0,0,6,0,3,0,3
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.func,LogicalNOfFunction.CallWithVarArg0,105,0,6,0,19,0,5,0,2,0
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.func,LogicalOrFunction.Call,53,95,5,7,8,20,3,5,0,2
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.func,ImmutableFunctionRegistry,14,50,3,5,4,12,5,4,2,3
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.func,StandardHigherOrderBagFunctions.BooleanOneBagOnlyFunction,0,16,0,0,0,4,0,2,0,2
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.func,NumericArithmeticFunction.Call,0,37,0,0,0,7,0,2,0,2
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.func,StandardDatatypeConverters.FromStringConverter,0,14,0,0,0,4,0,2,0,2
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.func,TemporalArithmeticFunction,0,41,0,0,0,6,0,2,0,2
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.func,StandardHigherOrderBagFunctions.BooleanOneBagOnlyFunction.CallFactory.new StandardHigherOrderBagFunctions.OneBagOnlyHigherOrderFunction.Call() {...},18,49,0,4,2,9,0,4,0,2
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.func,MapFunctionFactory,21,29,2,2,2,8,2,4,0,4
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.func,NumericArithmeticOperators.new NumericArithmeticFunction.StaticOperation() {...},0,8,0,0,0,2,0,2,0,2
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.func,StandardDatatypeConverters.ToStringConverter,0,9,0,0,0,2,0,2,0,2
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.func,NumericArithmeticOperators.DivideOperator,0,15,0,0,0,4,0,2,0,2
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.func,NumericArithmeticOperators.AddOperator,0,13,0,0,0,4,0,3,0,3
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.func,StandardNonEqualTypeMatchers,0,17,0,0,0,4,0,1,0,1
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.func,TimeRangeComparisonFunction.Call,11,77,3,13,3,18,3,9,0,4
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.func,LogicalNOfFunction.Call,94,150,21,15,21,33,13,8,0,3
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.func,StringConcatenateFunction,0,30,0,0,0,3,0,2,0,2
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.func,StandardHigherOrderBagFunctions.AllOfAny,0,6,0,0,0,2,0,1,0,1
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.func,StandardHigherOrderBagFunctions.OneBagOnlyHigherOrderFunction,0,137,0,12,0,27,0,9,0,3
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.func,StandardEqualTypeMatchers,0,21,0,0,0,5,0,1,0,1
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.func,XPathNodeCountFunction,6,21,0,0,1,3,1,1,1,1
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.func,NumericArithmeticOperators.new NumericArithmeticFunction.StaticOperation() {...},0,15,0,0,0,4,0,2,0,2
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.func,NumericArithmeticOperators.new NumericArithmeticFunction.StaticOperation() {...},0,8,0,0,0,2,0,2,0,2
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.func,XPathNodeCountFunction.CallFactory.Call,114,0,2,0,21,0,3,0,2,0
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.func,LogicalAndFunction.CallFactory,0,15,0,0,0,4,0,2,0,2
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.func,MapFunctionFactory.MapFunction,0,20,0,0,0,3,0,2,0,2
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.func,TemporalArithmeticFunction.Call,10,61,0,0,2,12,0,2,0,2
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.func,StandardHigherOrderBagFunctions.AllOfAll,17,61,0,8,2,18,0,6,0,2
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.func,MapFunctionFactory.MapFunction.Call,36,96,0,4,4,20,0,4,0,2
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.func,LogicalAndFunction,0,27,0,0,0,4,0,2,0,2
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.func,TemporalArithmeticOperators.TimeSubtractDurationOperator,0,7,0,0,0,2,0,2,0,2
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.func,SubstringFunction,141,168,11,19,11,34,12,8,1,4
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.func,StandardDatatypeConverters.new StandardDatatypeConverters.ToStringConverter() {...},0,6,0,0,0,2,0,2,0,2
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.func,StandardHigherOrderBagFunctions.BooleanHigherOrderBagFunction,0,18,0,0,0,3,0,1,0,1
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.func,StringN11nFunction.CallFactory,0,18,0,0,0,5,0,2,0,2
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.func,StandardHigherOrderBagFunctions.AnyOfCallFactory,0,16,0,2,0,6,0,4,0,3
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.func,StandardHigherOrderBagFunctions.BooleanOneBagOnlyFunction.CallFactory,0,30,0,0,0,5,0,2,0,2
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.func,StandardHigherOrderBagFunctions.AnyOfAll,0,6,0,0,0,2,0,1,0,1
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.func,StringN11nFunction.new StringN11nFunction.StringNormalizer() {...},0,6,0,0,0,2,0,2,0,2
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.func,StringN11nFunction.CallFactory.new BaseFirstOrderFunctionCall.EagerSinglePrimitiveTypeEval() {...},0,17,0,0,0,2,0,2,0,2
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.func,StringN11nFunction.new StringN11nFunction.StringNormalizer() {...},0,7,0,0,0,2,0,2,0,2
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.func,XPathNodeCountFunction.CallFactory,9,6,0,0,1,3,1,1,1,1
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.func,ConstantResultFirstOrderFunctionCall,9,12,0,0,3,5,3,2,3,2
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.func,TimeRangeComparisonFunction,0,30,0,0,0,3,0,2,0,2
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.func,StandardDatatypeConverters,3,25,0,0,2,5,0,3,0,3
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.func,StandardNonEqualTypeMatchers.new NonEqualTypeMatchFunction.Matcher() {...},0,11,0,0,0,2,0,2,0,2
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.func,StandardHigherOrderBagFunctions.AnyOfAny.AnyOfAnyFunctionCall,55,164,4,16,11,39,4,10,1,3
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.func,StandardNonEqualTypeMatchers.new NonEqualTypeMatchFunction.Matcher() {...},0,11,0,0,0,2,0,2,0,2
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.func,StandardNonEqualTypeMatchers.new NonEqualTypeMatchFunction.Matcher() {...},0,9,0,0,0,2,0,2,0,2
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.func,LogicalNOfFunction,18,118,2,8,2,17,2,6,0,3
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.func,StandardNonEqualTypeMatchers.new NonEqualTypeMatchFunction.Matcher() {...},0,11,0,0,0,2,0,2,0,2
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.func,LogicalAndFunction.CallFactory.Call,53,95,5,7,8,20,3,5,0,2
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.func,StringConcatenateFunction.new BaseFirstOrderFunctionCall.EagerSinglePrimitiveTypeEval() {...},0,31,0,2,0,5,0,3,0,2
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.func,LogicalNOfFunction.CallWithFixedArg0,0,27,0,0,0,5,0,2,0,2
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.func,StandardHigherOrderBagFunctions.BooleanHigherOrderTwoBagAnyFunction.new StandardHigherOrderBagFunctions.BooleanHigherOrderTwoBagAnyFunction.ArgSelector() {...},0,7,0,0,0,3,0,3,0,3
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.func,StandardHigherOrderBagFunctions.BooleanHigherOrderTwoBagFunction.new StandardHigherOrderBagFunctions.BooleanHigherOrderTwoBagFunction.Call() {...},0,20,0,0,0,2,0,2,0,2
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.func,StandardHigherOrderBagFunctions.BooleanHigherOrderTwoBagAnyFunction.new StandardHigherOrderBagFunctions.BooleanHigherOrderTwoBagAnyFunction.ArgSelector() {...},0,7,0,0,0,3,0,3,0,3
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.func,StandardFunction,42,2433,6,12,9,232,7,8,1,5
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.rule,ConditionEvaluators,94,0,10,0,21,0,7,0,2,0
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.rule,RuleEvaluator.PermitDecisionWithPepActionResutFactory,14,0,0,0,4,0,3,0,3,0
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.rule,ConditionEvaluators.BooleanExpressionEvaluator,33,0,6,0,7,0,6,0,3,0
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.rule,RuleEvaluator.new RuleEvaluator.DecisionResultFactory() {...},30,0,6,0,6,0,9,0,6,0
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.rule,RuleEvaluator.new RuleEvaluator.DecisionResultFactory() {...},30,0,6,0,6,0,9,0,6,0
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.rule,ConditionEvaluators.new BooleanEvaluator() {...},8,0,0,0,3,0,2,0,2,0
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.rule,RuleEvaluator.DecisionWithPepActionResultFactory,85,0,10,0,20,0,10,0,5,0
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.rule,RuleEvaluator.DenyDecisionWithPepActionResutFactory,14,0,0,0,4,0,3,0,3,0
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.rule,RuleEvaluator,363,0,34,0,81,0,29,0,12,0
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.policy,CoreRefPolicyProvider,691,0,88,0,143,0,53,0,9,0
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.policy,FlattenedPolicyTree,198,0,22,0,44,0,21,0,10,0
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.policy,CoreRefPolicyProvider.Factory,282,0,26,0,49,0,19,0,6,0
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.policy,PolicyEvaluators.PolicySetElementEvaluatorFactory,93,0,10,0,19,0,8,0,3,0
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.policy,PolicyEvaluators.DynamicPolicyRefEvaluator,14,0,0,0,4,0,3,0,3,0
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.policy,PolicyEvaluators.DynamicTopLevelPolicyElementRefEvaluator,193,0,10,0,42,0,14,0,9,0
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.policy,PolicyEvaluators.PepActionAppendingDPResultFactory,100,0,15,0,23,0,11,0,3,0
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.policy,CoreRefBasedRootPolicyProvider,115,0,2,0,16,0,5,0,4,0
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.policy,PolicyEvaluators.StaticPolicySetChildRefsMetadataProvider,77,0,14,0,14,0,11,0,4,0
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.policy,PolicyEvaluators.StaticPolicyRefEvaluatorFactory,79,0,8,0,12,0,7,0,3,0
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.policy,PolicyEvaluators.StaticBaseTopLevelPolicyElementEvaluator,21,0,0,0,4,0,2,0,2,0
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.policy,PolicyMap,70,0,10,0,15,0,9,0,4,0
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.policy,PolicyEvaluators.DynamicPolicySetChildRefsMetadataProvider.GetMetadataResult,42,0,10,0,11,0,8,0,3,0
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.policy,PolicyEvaluators.DynamicTopLevelPolicyElementRefEvaluator.RefResolvedResult,53,0,12,0,13,0,9,0,3,0
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.policy,PolicyVersions,110,0,22,0,30,0,19,0,8,0
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.policy,PolicyEvaluators.DynamicPolicySetEvaluator,23,0,0,0,4,0,2,0,2,0
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.policy,PolicyEvaluators.PolicyRefEvaluator,128,0,18,0,22,0,19,0,10,0
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.policy,PolicyEvaluators.DynamicPolicySetElementEvaluatorFactory,131,0,4,0,18,0,8,0,6,0
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.policy,PolicyEvaluators.DynamicPolicySetChildRefsMetadataProvider,126,0,12,0,27,0,9,0,3,0
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.policy,PolicyEvaluators.BaseTopLevelPolicyElementEvaluator,664,0,70,0,145,0,56,0,20,0
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.policy,CoreRootPolicyProvider,182,0,10,0,39,0,11,0,6,0
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.policy,PolicyEvaluators,1142,0,102,0,206,0,62,0,11,0
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.policy,CoreRootPolicyProvider.Factory,95,0,8,0,17,0,8,0,4,0
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.policy,CoreRefPolicyProvider.PolicyWithNamespaces,15,0,0,0,6,0,3,0,3,0
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.policy,CoreRefPolicyProvider.InitOnlyRefPolicyProvider,125,0,12,0,29,0,10,0,4,0
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.policy,PolicyEvaluators.BasePolicyRefsMetadata,35,0,8,0,8,0,8,0,4,0
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.policy,PolicyEvaluators.DynamicPolicyRefEvaluatorFactory,44,0,8,0,8,0,7,0,3,0
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.policy,PolicyEvaluators.DynamicPolicySetRefEvaluator,60,0,14,0,11,0,11,0,4,0
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.policy,RootPolicyEvaluators.StaticView,53,0,8,0,12,0,9,0,5,0
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.policy,CoreRefBasedRootPolicyProvider.Factory,22,0,0,0,5,0,3,0,3,0
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.policy,PolicyEvaluators.StaticPolicySetElementEvaluatorFactory,150,0,8,0,22,0,10,0,6,0
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.policy,PolicyEvaluators.BaseCombiningAlgParameter,68,0,4,0,18,0,5,0,3,0
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.policy,RootPolicyEvaluators,3,0,0,0,1,0,1,0,1,0
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.policy,RootPolicyEvaluators.Base,119,0,12,0,31,0,12,0,6,0
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.policy,PolicyEvaluators.BaseTopLevelPolicyElementEvaluator.EvalResults,82,0,16,0,16,0,11,0,3,0
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.policy,PolicyEvaluators.StaticPolicyRefEvaluator,74,0,0,0,14,0,6,0,6,0
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.combining,OnlyOneApplicableCombiningAlg,13,0,0,0,3,0,2,0,2,0
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.combining,DPOverridesCombiningAlg.OrderPreservingRuleCollector,185,0,30,0,36,0,27,0,12,0
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.combining,LegacyDenyOverridesCombiningAlg,21,0,0,0,4,0,2,0,2,0
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.combining,DPUnlessPDCombiningAlg,200,0,20,0,40,0,13,0,3,0
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.combining,StandardCombiningAlgorithm,508,0,6,0,59,0,7,0,4,0
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.combining,StandardCombiningAlgorithm.new Function() {...},22,0,6,0,3,0,6,0,3,0
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.combining,DPOverridesCombiningAlg.OverridingEffectFirstRuleCombiningAlgEvaluator,189,0,43,0,42,0,27,0,5,0
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.combining,DPOverridesCombiningAlg.OrderPreservingCombiningAlgEvaluator.IndeterminateSubDecisionHandler,37,0,8,0,7,0,7,0,3,0
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.combining,CombiningAlgEvaluators.ConstantDecisionEvaluator,10,0,0,0,3,0,2,0,2,0
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.combining,FirstApplicableCombiningAlg.Evaluator,67,0,12,0,19,0,9,0,2,0
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.combining,OnlyOneApplicableCombiningAlg.Evaluator,116,0,21,0,29,0,14,0,3,0
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.combining,CombiningAlgEvaluators.new CombiningAlgEvaluators.ConstantDecisionEvaluator() {...},6,0,0,0,2,0,2,0,2,0
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.combining,CombiningAlgEvaluators.new CombiningAlgEvaluators.ConstantDecisionEvaluator() {...},6,0,0,0,2,0,2,0,2,0
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.combining,DPOverridesCombiningAlg.OrderPreservingCombiningAlgEvaluator.DecisionResultCollector,104,0,12,0,32,0,16,0,10,0
